zipcode,state,income,latitude,longitude,
72156,AR,2085,35.27,-92.67,
72157,AR,4660,35.27,-92.53,
72158,AR,0,34.56,-92.57,
72160,AR,41177,34.49,-91.55,
72164,AR,0,34.65,-92.24,
72165,AR,0,35.58,-91.46,
72166,AR,0,34.05,-91.23,
72167,AR,5298,34.45,-92.66,
72168,AR,657,34.43,-91.89,
72169,AR,0,35.39,-91.22,
72170,AR,0,34.59,-91.42,
72173,AR,39752,35.08,-92.21,
72175,AR,752,34.36,-91.79,
72176,AR,30277,35.01,-91.95,
72178,AR,0,35.2,-91.61,
72179,AR,1417,35.5,-91.86,
72180,AR,0,34.54,-92.18,
72181,AR,1120,35.16,-92.45,
72182,AR,0,34.44,-92.04,
72183,AR,0,34.61,-92.21,
72190,AR,0,34.78,-92.25,
72199,AR,0,34.78,-92.25,
72201,AR,14400,34.75,-92.28,
72202,AR,52221,34.73,-92.23,
72203,AR,0,34.72,-92.35,
72204,AR,68389,34.72,-92.35,
72205,AR,114334,34.75,-92.35,
72206,AR,63096,34.63,-92.23,
72207,AR,156437,34.77,-92.35,
72209,AR,58351,34.68,-92.35,
72210,AR,70293,34.71,-92.51,
72211,AR,153850,34.75,-92.42,
72212,AR,140777,34.79,-92.42,
72214,AR,0,34.72,-92.35,
72215,AR,0,34.72,-92.35,
72216,AR,0,34.72,-92.35,
72217,AR,0,34.72,-92.35,
72219,AR,0,34.72,-92.35,
72221,AR,0,34.72,-92.35,
72222,AR,0,34.72,-92.35,
72223,AR,287238,34.79,-92.51,
72225,AR,0,34.72,-92.35,
72227,AR,78745,34.78,-92.37,
72231,AR,0,34.72,-92.35,
72255,AR,0,34.75,-92.27,
72260,AR,0,34.75,-92.28,
72295,AR,0,34.72,-92.35,
72301,AR,59701,35.14,-90.18,
72303,AR,0,35.14,-90.18,
72310,AR,0,35.91,-89.74,
72311,AR,0,34.72,-90.89,
72312,AR,0,34.59,-90.79,
72313,AR,0,35.53,-90.13,
72315,AR,59264,35.93,-89.92,
72316,AR,0,35.93,-89.92,
72319,AR,0,35.96,-89.97,
72320,AR,0,34.85,-90.58,
72321,AR,0,35.82,-89.94,
72322,AR,0,35.07,-90.81,
72324,AR,5660,35.4,-90.75,
72325,AR,0,35.32,-90.24,
72326,AR,6078,35.13,-90.81,
72327,AR,5106,35.22,-90.32,
72328,AR,0,33.99,-91.09,
72329,AR,0,35.61,-89.99,
72330,AR,1254,35.58,-90.21,
72331,AR,4516,35.27,-90.46,
72332,AR,0,35.1,-90.31,
72333,AR,1993,34.3,-90.85,
72335,AR,29529,35.01,-90.78,
72336,AR,0,35.01,-90.78,
72338,AR,0,35.41,-90.15,
72339,AR,0,35.41,-90.27,
72340,AR,0,34.94,-91.03,
72341,AR,0,34.88,-90.79,
72342,AR,10576,34.52,-90.6,
72346,AR,1201,35.06,-90.46,
72347,AR,1574,35.4,-90.99,
72348,AR,5183,34.94,-90.47,
72350,AR,2049,35.5,-90.14,
72351,AR,0,35.67,-90.09,
72352,AR,0,34.66,-90.71,
72353,AR,0,34.3,-91.01,
72354,AR,5822,35.6,-90.33,
72355,AR,5993,34.59,-90.75,
72358,AR,2340,35.75,-89.93,
72359,AR,0,35.01,-90.73,
72360,AR,12683,34.77,-90.76,
72364,AR,70433,35.2,-90.2,
72365,AR,7222,35.53,-90.41,
72366,AR,5100,34.55,-90.91,
72367,AR,0,34.2,-90.94,
72368,AR,3317,34.79,-90.98,
72369,AR,0,34.39,-90.86,
72370,AR,18840,35.7,-89.99,
72372,AR,4897,34.97,-90.9,
72373,AR,2006,35.26,-90.55,
72374,AR,1726,34.57,-90.83,
72376,AR,5692,35.08,-90.24,
72377,AR,0,35.69,-90.34,
72379,AR,0,34.05,-91.05,
72383,AR,0,34.48,-91.02,
72384,AR,1710,35.37,-90.25,
72386,AR,4977,35.49,-90.35,
72387,AR,0,35.31,-90.78,
72389,AR,0,34.4,-90.92,
72390,AR,16044,34.54,-90.64,
72391,AR,0,35.61,-90.24,
72392,AR,1207,34.91,-91.1,
72394,AR,1209,35.02,-90.68,
72395,AR,3761,35.56,-90.04,
72396,AR,41817,35.23,-90.78,
72401,AR,180558,35.82,-90.68,
72402,AR,0,35.82,-90.68,
72403,AR,0,35.82,-90.68,
72404,AR,153378,35.77,-90.78,
72405,AR,0,35.85,-90.65,
72410,AR,968,35.89,-91.08,
72411,AR,6185,35.74,-90.55,
72412,AR,1633,36.16,-90.61,
72413,AR,1115,36.33,-90.8,
72414,AR,1291,35.83,-90.36,
72415,AR,3918,36.1,-91.1,
72416,AR,18364,35.91,-90.79,
72417,AR,17914,35.9,-90.58,
72419,AR,4373,35.75,-90.33,
72421,AR,1203,35.79,-90.93,
72422,AR,11837,36.41,-90.58,
72424,AR,0,36.39,-90.74,
72425,AR,901,36.23,-90.72,
72426,AR,0,35.87,-90.04,
72427,AR,0,35.86,-90.95,
72428,AR,0,35.74,-90.22,
72429,AR,1077,35.49,-90.97,
72430,AR,1018,36.34,-90.22,
72431,AR,0,35.65,-91.07,
72432,AR,17030,35.56,-90.72,
72433,AR,5993,36.04,-90.97,
72434,AR,5259,36.2,-91.17,
72435,AR,953,36.31,-90.6,
72436,AR,2837,36.2,-90.5,
72437,AR,10368,35.81,-90.44,
72438,AR,6891,35.92,-90.25,
72440,AR,1016,36,-91.25,
72441,AR,0,36.44,-90.39,
72442,AR,16975,35.88,-90.16,
72443,AR,7520,36.18,-90.38,
72444,AR,4057,36.42,-90.9,
72445,AR,0,35.98,-91.03,
72447,AR,6310,35.89,-90.34,
72449,AR,0,36.16,-90.81,
72450,AR,127930,36.05,-90.51,
72451,AR,0,36.05,-90.51,
72453,AR,0,36.28,-90.66,
72454,AR,14238,36.38,-90.2,
72455,AR,38678,36.26,-90.96,
72456,AR,1154,36.43,-90.26,
72457,AR,0,36.09,-91.07,
72458,AR,1554,36.07,-91.16,
72459,AR,2796,36.23,-91.25,
72460,AR,1862,36.31,-91.22,
72461,AR,10023,36.26,-90.29,
72462,AR,0,36.39,-90.76,
72464,AR,0,36.46,-90.14,
72465,AR,0,35.97,-90.86,
72466,AR,3543,36.08,-91.3,
72467,AR,0,35.84,-90.68,
72469,AR,2692,35.96,-91.32,
72470,AR,909,36.45,-90.72,
72471,AR,2585,35.82,-91.12,
72472,AR,22801,35.67,-90.51,
72473,AR,6407,35.72,-91.2,
72474,AR,0,36.03,-90.66,
72475,AR,0,35.56,-90.93,
72476,AR,18733,36.06,-90.95,
72478,AR,0,36.45,-91.06,
72479,AR,4407,35.61,-90.9,
72482,AR,2469,36.25,-91.36,
72501,AR,87587,35.76,-91.62,
72503,AR,0,35.76,-91.62,
72512,AR,5114,36.22,-91.74,
72513,AR,7575,36.22,-91.6,
72515,AR,0,36.28,-92.06,
72517,AR,929,36.13,-91.96,
72519,AR,6829,36.12,-92.13,
72520,AR,656,36.39,-91.72,
72521,AR,13322,35.94,-91.54,
72522,AR,1257,35.81,-91.47,
72523,AR,2505,35.66,-91.84,
72524,AR,1226,35.8,-91.3,
72525,AR,0,36.3,-91.53,
72526,AR,0,35.88,-91.78,
72527,AR,1951,35.74,-91.68,
72528,AR,0,36.23,-92.14,
72529,AR,10550,36.3,-91.53,
72530,AR,5474,35.66,-91.93,
72531,AR,2229,36.31,-92.09,
72532,AR,3907,36.07,-91.62,
72533,AR,605,36.02,-92.22,
72534,AR,4040,35.61,-91.73,
72536,AR,1148,36.17,-91.77,
72537,AR,2448,36.46,-92.2,
72538,AR,1051,36.44,-92.09,
72539,AR,1113,36.33,-91.71,
72540,AR,0,35.92,-91.94,
72542,AR,9568,36.32,-91.48,
72543,AR,44416,35.5,-92.03,
72544,AR,1842,36.4,-92.19,
72545,AR,0,35.5,-92.03,
72546,AR,0,35.58,-91.94,
72550,AR,2690,35.71,-91.75,
72553,AR,0,35.7,-91.48,
72554,AR,6859,36.49,-91.54,
72555,AR,0,35.78,-91.88,
72556,AR,11786,36.06,-91.89,
72560,AR,23988,35.87,-92.11,
72561,AR,2536,35.98,-91.77,
72562,AR,6201,35.7,-91.44,
72564,AR,1174,35.62,-91.46,
72565,AR,1766,36.2,-91.91,
72566,AR,1387,36.22,-92.08,
72567,AR,679,35.81,-91.93,
72568,AR,5005,35.55,-91.62,
72569,AR,1089,36.15,-91.4,
72571,AR,1252,35.65,-91.53,
72572,AR,0,35.9,-91.29,
72573,AR,868,36.04,-91.82,
72575,AR,0,35.7,-91.59,
72576,AR,10389,36.37,-91.82,
72577,AR,1722,36,-91.65,
72578,AR,0,36.45,-91.89,
72579,AR,4611,35.75,-91.49,
72581,AR,3524,35.55,-91.95,
72583,AR,3934,36.39,-91.98,
72584,AR,1234,36.16,-91.85,
72585,AR,0,36.21,-92,
72587,AR,0,36.23,-91.82,
72601,AR,95852,36.24,-93.11,
72602,AR,0,36.24,-93.11,
72611,AR,5021,36.29,-93.29,
72613,AR,0,36.47,-93.77,
72615,AR,0,36.31,-93.01,
72616,AR,32455,36.37,-93.56,
72617,AR,0,36,-92.4,
72619,AR,6173,36.37,-92.58,
72623,AR,1779,36.45,-92.34,
72624,AR,1108,36.06,-93.38,
72626,AR,4084,36.28,-92.52,
72628,AR,1572,35.84,-93.28,
72629,AR,1360,35.72,-92.58,
72630,AR,0,36.48,-92.9,
72631,AR,16053,36.46,-93.71,
72632,AR,17358,36.39,-93.73,
72633,AR,4404,36.15,-92.9,
72634,AR,14426,36.27,-92.59,
72635,AR,10618,36.28,-92.49,
72636,AR,0,35.99,-92.72,
72638,AR,20865,36.33,-93.42,
72639,AR,897,35.98,-92.49,
72640,AR,892,36.01,-93.04,
72641,AR,6215,36,-93.18,
72642,AR,7086,36.37,-92.53,
72643,MO,0,37.32,-92.88,
72644,AR,6409,36.41,-92.9,
72645,AR,3672,35.82,-92.55,
72648,AR,1624,36.08,-93.15,
72650,AR,9412,35.9,-92.63,
72651,AR,3703,36.39,-92.48,
72653,AR,105208,36.33,-92.37,
72654,AR,0,36.33,-92.37,
72655,AR,828,35.83,-93.04,
72657,AR,0,35.86,-92.3,
72658,AR,5146,36.2,-92.28,
72659,AR,0,36.2,-92.28,
72660,AR,1403,36.48,-93.38,
72661,AR,1720,36.44,-92.57,
72662,AR,9476,36.46,-93.19,
72663,AR,658,35.94,-92.33,
72666,AR,737,35.94,-93.27,
72668,AR,1292,36.41,-92.76,
72669,AR,0,36.06,-92.88,
72670,AR,0,35.98,-93.39,
72672,AR,0,36.25,-92.84,
72675,AR,3145,35.98,-92.81,
72677,AR,0,36.25,-92.68,
72679,AR,1040,35.73,-92.83,
72680,AR,1782,35.86,-92.3,
72682,AR,1389,36.14,-92.74,
72683,AR,787,35.94,-93.1,
72685,AR,3203,36.1,-92.95,
72686,AR,0,35.78,-92.83,
72687,AR,16233,36.22,-92.68,
72701,AR,176706,36.07,-94.15,
72702,AR,0,36.07,-94.15,
72703,AR,220069,36.12,-94.04,
72704,AR,156981,36.11,-94.3,
72711,AR,0,36.39,-94.07,
72712,AR,1244161,36.36,-94.2,
72713,AR,0,36.33,-94.24,
72714,AR,74538,36.47,-94.22,
72715,AR,97265,36.46,-94.29,
72716,AR,0,36.36,-94.2,
72717,AR,2145,35.84,-94.42,
72718,AR,39898,36.26,-94.22,
72719,AR,81369,36.36,-94.28,
72721,AR,974,35.81,-93.83,
72722,AR,10150,36.33,-94.45,
72727,AR,22278,36.01,-94.02,
72728,AR,0,36.2,-94.21,
72729,AR,0,35.77,-94.46,
72730,AR,46740,36.04,-94.24,
72732,AR,21435,36.45,-93.96,
72733,AR,0,36.48,-93.93,
72734,AR,29232,36.26,-94.48,
72735,AR,0,36.1,-94,
72736,AR,29165,36.42,-94.45,
72737,AR,0,36,-94.18,
72738,AR,10136,36.14,-93.86,
72739,AR,2006,36.43,-94.33,
72740,AR,30272,36.08,-93.73,
72741,AR,0,36.13,-94.17,
72742,AR,1391,36.05,-93.52,
72744,AR,15544,35.94,-94.42,
72745,AR,58853,36.26,-94.13,
72747,AR,0,36.37,-94.58,
72749,AR,0,35.87,-94.44,
72751,AR,33278,36.45,-94.11,
72752,AR,612,35.82,-93.59,
72753,AR,41793,35.97,-94.31,
72756,AR,170683,36.33,-94.13,
72757,AR,0,36.33,-94.13,
72758,AR,322013,36.3,-94.14,
72760,AR,649,35.83,-93.71,
72761,AR,83093,36.18,-94.54,
72762,AR,217701,36.18,-94.23,
72764,AR,188714,36.18,-94.14,
72765,AR,0,36.18,-94.14,
72766,AR,0,36.18,-94.14,
72768,AR,2980,36.48,-94.45,
72769,AR,3290,35.98,-94.48,
72770,AR,0,36.17,-94.23,
72773,AR,3200,36.03,-93.92,
72774,AR,25193,35.93,-94.18,
72776,AR,1335,35.93,-93.68,
72801,AR,45109,35.27,-93.14,
72802,AR,99427,35.32,-93.08,
72811,AR,0,35.27,-93.14,
72812,AR,0,35.27,-93.14,
72820,AR,0,35.42,-93.72,
72821,AR,4033,35.44,-93.76,
72823,AR,19441,35.24,-92.94,
72824,AR,3628,35.09,-93.44,
72826,AR,0,35.13,-93.71,
72827,AR,0,34.89,-93.59,
72828,AR,0,34.93,-93.53,
72829,AR,0,35.08,-93.17,
72830,AR,43493,35.45,-93.47,
72832,AR,1901,35.43,-93.66,
72833,AR,12648,35.05,-93.39,
72834,AR,31217,35.22,-93.16,
72835,AR,2431,35.28,-93.35,
72837,AR,29019,35.4,-93.11,
72838,AR,0,34.91,-93.68,
72839,AR,804,35.63,-93.24,
72840,AR,4658,35.43,-93.61,
72841,AR,0,34.86,-93.76,
72842,AR,3158,35.11,-93.52,
72843,AR,6658,35.46,-92.97,
72845,AR,3978,35.37,-93.36,
72846,AR,12158,35.43,-93.38,
72847,AR,8672,35.32,-93.24,
72851,AR,2101,35.26,-93.44,
72852,AR,662,35.71,-93.57,
72853,AR,4666,35.03,-93.22,
72854,AR,1707,35.67,-93.43,
72855,AR,17108,35.28,-93.72,
72856,AR,953,35.79,-93.08,
72857,AR,3041,34.98,-93.29,
72858,AR,13161,35.23,-93.05,
72860,AR,1049,34.93,-93.4,
72863,AR,5543,35.36,-93.53,
72865,AR,3462,35.29,-93.63,
72901,AR,56784,35.37,-94.42,
72902,AR,0,35.36,-94.38,
72903,AR,130361,35.36,-94.38,
72904,AR,41798,35.41,-94.38,
72905,AR,0,35.36,-94.38,
72906,AR,0,35.36,-94.38,
72908,AR,60053,35.31,-94.41,
72913,AR,0,35.36,-94.38,
72914,AR,0,35.36,-94.38,
72916,AR,63316,35.26,-94.39,
72917,AR,0,35.36,-94.38,
72918,AR,0,35.36,-94.38,
72919,AR,0,35.36,-94.38,
72921,AR,51580,35.48,-94.22,
72923,AR,13573,35.32,-94.3,
72926,AR,999,34.71,-94.02,
72927,AR,21438,35.13,-93.91,
72928,AR,1778,35.3,-93.95,
72930,AR,1468,35.43,-93.95,
72932,AR,4482,35.57,-94.37,
72933,AR,17486,35.29,-94.04,
72934,AR,2113,35.67,-94.17,
72935,AR,0,35.49,-94.13,
72936,AR,62213,35.21,-94.23,
72937,AR,11066,35.18,-94.41,
72938,AR,3092,35.02,-94.37,
72940,AR,7430,35.08,-94.26,
72941,AR,20282,35.33,-94.18,
72943,AR,6576,35.15,-93.8,
72944,AR,8511,35.05,-94.24,
72945,AR,0,35.09,-94.35,
72946,AR,10549,35.63,-94.16,
72947,AR,10815,35.5,-94.07,
72948,AR,1162,35.65,-94.4,
72949,AR,29449,35.49,-93.84,
72950,AR,1097,34.79,-93.87,
72951,AR,3121,35.3,-93.88,
72952,AR,8398,35.52,-94.27,
72955,AR,1138,35.61,-94.44,
72956,AR,107659,35.44,-94.35,
72957,AR,0,35.44,-94.35,
72958,AR,16777,34.89,-94.09,
72959,AR,8015,35.8,-94.13,
73001,OK,0,35.23,-98.4,
73002,OK,4261,34.92,-97.77,
73003,OK,124288,35.67,-97.5,
73004,OK,4246,35.16,-97.88,
73005,OK,23681,35.06,-98.24,
73006,OK,10417,34.89,-98.35,
73007,OK,36310,35.66,-97.32,
73008,OK,66890,35.5,-97.64,
73009,OK,4847,35.3,-98.34,
73010,OK,99426,35.14,-97.65,
73011,OK,1179,34.87,-97.7,
73012,OK,292874,35.65,-97.52,
73013,OK,449523,35.62,-97.48,
73014,OK,9383,35.6,-98.12,
73015,OK,7348,35.1,-98.59,
73016,OK,10797,35.8,-97.67,
73017,OK,5045,34.93,-98.13,
73018,OK,74125,35.04,-97.95,
73019,OK,0,35.21,-97.44,
73020,OK,130938,35.48,-97.26,
73021,OK,1230,35.34,-98.67,
73022,OK,0,35.62,-98,
73023,OK,0,35.04,-97.95,
73024,OK,2022,35.37,-98.78,
73025,OK,158576,35.73,-97.58,
73026,OK,66554,35.22,-97.34,
73027,OK,3790,35.95,-97.23,
73028,OK,13396,35.94,-97.58,
73029,OK,5790,34.89,-98.2,
73030,OK,17861,34.48,-97.13,
73031,OK,0,35.03,-97.62,
73032,OK,0,34.39,-97.05,
73033,OK,0,35.3,-98.55,
73034,OK,388754,35.67,-97.41,
73036,OK,77890,35.54,-97.96,
73038,OK,6321,35.1,-98.44,
73039,OK,0,34.62,-97.48,
73040,OK,7920,35.62,-98.31,
73041,OK,911,35.07,-98.87,
73042,OK,3536,35.18,-98.25,
73043,OK,0,35.72,-98.37,
73044,OK,95587,35.84,-97.42,
73045,OK,46785,35.48,-97.18,
73047,OK,15539,35.49,-98.35,
73048,OK,9865,35.54,-98.57,
73049,OK,40179,35.56,-97.29,
73050,OK,0,35.94,-97.26,
73051,OK,21372,35.01,-97.33,
73052,OK,27016,34.83,-97.6,
73053,OK,2573,35.36,-98.36,
73054,OK,19438,35.66,-97.18,
73055,OK,38704,34.63,-97.96,
73056,OK,1644,36.15,-97.62,
73057,OK,7731,34.81,-97.41,
73058,OK,1607,35.82,-97.22,
73059,OK,13664,35.31,-97.95,
73061,OK,6703,36.29,-97.01,
73062,OK,3692,35.09,-98.75,
73063,OK,3351,36.06,-97.4,
73064,OK,135881,35.39,-97.72,
73065,OK,50246,35.24,-97.59,
73066,OK,0,35.5,-97.33,
73067,OK,6780,34.95,-97.92,
73068,OK,42637,35.14,-97.37,
73069,OK,106584,35.25,-97.46,
73070,OK,0,35.22,-97.34,
73071,OK,157334,35.24,-97.41,
73072,OK,303308,35.21,-97.5,
73073,OK,2483,36.14,-97.37,
73074,OK,4634,34.82,-97.26,
73075,OK,33893,34.72,-97.22,
73077,OK,27968,36.28,-97.3,
73078,OK,72927,35.67,-97.75,
73079,OK,2731,35.2,-97.93,
73080,OK,38936,35.01,-97.37,
73082,OK,8722,34.77,-97.95,
73083,OK,0,35.67,-97.41,
73084,OK,15714,35.53,-97.34,
73085,OK,0,35.51,-97.76,
73086,OK,32817,34.5,-96.97,
73089,OK,76790,35.29,-97.75,
73090,OK,4832,35.4,-97.95,
73092,OK,2503,35.08,-98.08,
73093,OK,19238,35.11,-97.49,
73095,OK,7092,34.91,-97.31,
73096,OK,64253,35.53,-98.68,
73097,OK,0,35.4,-97.64,
73098,OK,14335,34.64,-97.16,
73099,OK,412837,35.51,-97.76,
73101,OK,0,35.46,-97.51,
73102,OK,32380,35.47,-97.52,
73103,OK,40170,35.49,-97.52,
73104,OK,22375,35.48,-97.5,
73105,OK,19394,35.52,-97.5,
73106,OK,43584,35.48,-97.54,
73107,OK,77080,35.48,-97.58,
73108,OK,22842,35.45,-97.57,
73109,OK,32547,35.43,-97.52,
73110,OK,95602,35.46,-97.4,
73111,OK,23548,35.52,-97.48,
73112,OK,135207,35.52,-97.58,
73113,OK,0,35.46,-97.51,
73114,OK,53808,35.58,-97.52,
73115,OK,58473,35.44,-97.44,
73116,OK,156935,35.55,-97.56,
73117,OK,11171,35.47,-97.46,
73118,OK,90858,35.52,-97.53,
73119,OK,52321,35.42,-97.57,
73120,OK,249467,35.58,-97.57,
73121,OK,18098,35.52,-97.44,
73122,OK,40897,35.52,-97.61,
73123,OK,0,35.46,-97.51,
73124,OK,0,35.46,-97.51,
73125,OK,0,35.46,-97.51,
73126,OK,0,35.46,-97.51,
73127,OK,60691,35.48,-97.65,
73128,OK,22322,35.46,-97.66,
73129,OK,30818,35.46,-97.51,
73130,OK,92333,35.46,-97.35,
73131,OK,37747,35.58,-97.47,
73132,OK,110504,35.55,-97.64,
73134,OK,44757,35.61,-97.57,
73135,OK,72251,35.4,-97.43,
73136,OK,0,35.46,-97.51,
73137,OK,0,35.46,-97.51,
73139,OK,53958,35.39,-97.53,
73140,OK,0,35.46,-97.51,
73141,OK,6928,35.52,-97.4,
73142,OK,166980,35.62,-97.65,
73143,OK,0,35.46,-97.51,
73144,OK,0,35.46,-97.51,
73145,OK,7684,35.42,-97.39,
73146,OK,0,35.46,-97.51,
73147,OK,0,35.46,-97.51,
73148,OK,0,35.46,-97.51,
73149,OK,11245,35.39,-97.49,
73150,OK,30321,35.4,-97.33,
73151,OK,25127,35.57,-97.42,
73152,OK,0,35.46,-97.51,
73153,OK,0,35.46,-97.51,
73154,OK,0,35.46,-97.51,
73155,OK,0,35.46,-97.51,
73156,OK,0,35.46,-97.51,
73157,OK,0,35.46,-97.51,
73159,OK,100266,35.39,-97.58,
73160,OK,239680,35.33,-97.48,
73162,OK,163495,35.58,-97.64,
73163,OK,0,35.46,-97.51,
73164,OK,0,35.46,-97.51,
73165,OK,46452,35.36,-97.37,
73167,OK,0,35.46,-97.51,
73169,OK,16136,35.38,-97.64,
73170,OK,244522,35.33,-97.55,
73172,OK,0,35.46,-97.51,
73173,OK,28938,35.35,-97.62,
73178,OK,0,35.46,-97.51,
73179,OK,38958,35.43,-97.64,
73184,OK,0,35.46,-97.51,
73189,OK,0,35.46,-97.51,
73190,OK,0,35.46,-97.51,
73194,OK,0,35.46,-97.51,
73195,OK,0,35.4,-97.59,
73196,OK,0,35.46,-97.51,
73301,TX,0,30.26,-97.74,
73344,TX,0,30.26,-97.74,
73401,OK,145171,34.19,-97.11,
73402,OK,0,34.19,-97.11,
73403,OK,0,34.19,-97.11,
73425,OK,0,34.46,-97.56,
73430,OK,4408,33.9,-97.28,
73432,OK,3231,34.27,-96.42,
73433,OK,9344,34.62,-97.39,
73434,OK,1977,34.62,-97.58,
73435,OK,0,34.35,-97.48,
73436,OK,0,34.28,-97.03,
73437,OK,0,34.37,-97.41,
73438,OK,9723,34.23,-97.48,
73439,OK,26491,34,-96.72,
73440,OK,876,33.98,-96.91,
73441,OK,0,33.9,-97.43,
73442,OK,1804,34.32,-97.68,
73443,OK,15385,34.18,-97.27,
73444,OK,891,34.5,-97.35,
73446,OK,31053,34.09,-96.77,
73447,OK,3480,34.18,-96.88,
73448,OK,21854,33.93,-97.12,
73449,OK,9592,34,-96.51,
73450,OK,3544,34.24,-96.55,
73453,OK,3106,34.07,-97.15,
73455,OK,0,34.24,-96.75,
73456,OK,6147,34.17,-97.59,
73458,OK,4284,34.36,-97.25,
73459,OK,5489,33.79,-97.14,
73460,OK,12941,34.23,-96.67,
73461,OK,1984,34.37,-96.42,
73463,OK,9979,34.15,-97.43,
73481,OK,3878,34.44,-97.51,
73487,OK,0,34.47,-97.46,
73488,OK,0,34.5,-97.54,
73491,OK,0,34.45,-97.66,
73501,OK,42426,34.56,-98.29,
73502,OK,0,34.6,-98.42,
73503,OK,18387,34.65,-98.4,
73505,OK,159538,34.6,-98.42,
73506,OK,0,34.6,-98.42,
73507,OK,78506,34.8,-98.63,
73520,OK,0,34.26,-97.99,
73521,OK,70881,34.64,-99.31,
73522,OK,0,34.64,-99.31,
73523,OK,0,34.65,-99.28,
73526,OK,7510,34.77,-99.33,
73527,OK,21679,34.62,-98.61,
73528,OK,2414,34.42,-98.65,
73529,OK,15017,34.36,-97.96,
73530,OK,1044,34.24,-99.07,
73531,OK,1262,34.19,-98.58,
73532,OK,3288,34.67,-99.58,
73533,OK,105576,34.52,-97.96,
73534,OK,0,34.52,-97.96,
73536,OK,0,34.52,-97.96,
73537,OK,1061,34.47,-99.65,
73538,OK,27663,34.78,-98.29,
73539,OK,0,34.48,-99.35,
73540,OK,1419,34.46,-98.57,
73541,OK,12370,34.82,-98.24,
73542,OK,11494,34.38,-99.01,
73543,OK,5449,34.48,-98.38,
73544,OK,0,34.66,-99.77,
73546,OK,2610,34.23,-98.68,
73547,OK,3438,34.96,-99.37,
73548,OK,1562,34.22,-98.1,
73549,OK,1045,34.62,-99.13,
73550,OK,5759,34.68,-99.91,
73551,OK,0,34.34,-98.87,
73552,OK,4435,34.62,-98.75,
73553,OK,0,34.33,-98.72,
73554,OK,8667,34.87,-99.5,
73555,OK,0,34.5,-98.98,
73556,OK,0,34.73,-99.38,
73557,OK,0,34.73,-98.49,
73558,OK,0,34.78,-98.57,
73559,OK,1057,34.69,-98.95,
73560,OK,2046,34.54,-99.42,
73561,OK,0,33.98,-97.75,
73562,OK,2078,34.17,-98.46,
73564,OK,1530,34.84,-99.02,
73565,OK,2026,34.02,-97.95,
73566,OK,4915,34.65,-98.95,
73567,OK,0,34.74,-98.17,
73568,OK,2607,34.27,-98.23,
73569,OK,1040,33.89,-97.93,
73570,OK,3295,34.5,-99.13,
73571,OK,0,34.9,-99.87,
73572,OK,11383,34.35,-98.3,
73573,OK,6256,34.18,-98.02,
73601,OK,37673,35.5,-98.97,
73620,OK,4134,35.57,-98.95,
73622,OK,883,35.38,-98.98,
73624,OK,0,35.35,-99.17,
73625,OK,1405,35.63,-99.18,
73626,OK,5260,35.42,-99.27,
73627,OK,2999,35.21,-99.5,
73628,OK,6260,35.61,-99.67,
73632,OK,11557,35.3,-98.98,
73638,OK,0,35.83,-99.8,
73639,OK,2552,35.66,-98.88,
73641,OK,2104,35.28,-99.13,
73642,OK,0,35.83,-99.92,
73644,OK,53738,35.4,-99.41,
73645,OK,3686,35.21,-99.86,
73646,OK,3276,35.82,-98.65,
73647,OK,3708,35.45,-99.17,
73648,OK,0,35.4,-99.41,
73650,OK,4286,35.63,-99.38,
73651,OK,10346,35.02,-99.09,
73654,OK,3968,35.86,-99.34,
73655,OK,2459,34.99,-99.24,
73658,OK,1028,35.93,-98.7,
73659,OK,0,35.86,-98.92,
73660,OK,1418,35.65,-99.92,
73661,OK,1267,35.15,-99.05,
73662,OK,14635,35.29,-99.63,
73663,OK,8409,36.14,-98.92,
73664,OK,3177,35.15,-99.17,
73666,OK,1208,35.47,-99.92,
73667,OK,2217,36.04,-98.96,
73668,OK,0,35.21,-99.98,
73669,OK,8456,35.74,-98.74,
73673,OK,1165,35.05,-99.5,
73701,OK,66186,36.4,-97.86,
73702,OK,0,36.4,-97.86,
73703,OK,157471,36.43,-97.97,
73705,OK,0,36.34,-97.9,
73706,OK,0,36.4,-97.86,
73716,OK,2137,36.5,-98.44,
73717,OK,29102,36.8,-98.66,
73718,OK,2410,36.24,-98.18,
73719,OK,0,36.92,-98.29,
73720,OK,1602,36.2,-97.88,
73722,OK,2155,36.9,-98.42,
73724,OK,6482,36.05,-98.58,
73726,OK,2558,36.57,-98.45,
73727,OK,1366,36.47,-98.01,
73728,OK,10878,36.75,-98.35,
73729,OK,2856,36.4,-98.43,
73730,OK,2494,36.3,-97.58,
73731,OK,0,36.66,-98.56,
73733,OK,0,36.26,-97.66,
73734,OK,5255,35.98,-97.91,
73735,OK,3712,36.3,-98.03,
73736,OK,2066,36.35,-97.7,
73737,OK,16867,36.26,-98.47,
73738,OK,4120,36.43,-97.58,
73739,OK,1509,36.53,-98.15,
73741,OK,2482,36.54,-98.27,
73742,OK,21889,36.1,-97.89,
73743,OK,0,36.56,-97.99,
73744,OK,1616,35.96,-98.34,
73746,OK,0,36.69,-98.66,
73747,OK,1254,36.23,-98.33,
73749,OK,1398,36.66,-98.18,
73750,OK,49951,35.84,-97.93,
73753,OK,2137,36.54,-97.83,
73754,OK,4317,36.38,-98.09,
73755,OK,2663,36.13,-98.55,
